kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
Yunita Surbakti,Kusmanto,B,Kurikulum 2013,Pagi,SMAS SANTO PAULUS JAKARTA,B19864DB3D73CBC1A7A2,20100179,Swasta,SMA,Yayasan,989/101-4/R4-1982,1982-10-29,4622/-1.851.68,2013-06-17,Tidak ada,DKI,Jati Baru,SMA SANTO PAULUS,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,8000,50 Mb,JL. SETIA KAWAN RAYA 39-41,Duri Pulo,Duri Pulo,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10140,-6,106,7,7
Meilani,Mesra Pakpahan,A,Kurikulum 2013,-,SMAS 2 YADIKA,B6F744645BA4A1ED5236,20101630,Swasta,SMA,Yayasan,805A/101.A/1,2000-05-03,71/SE/2016,2016-07-26,Tidak ada,BPD DKI...,BPD DKI CABANG DAAN MOGOT JAKARTA...,SMAYADIKA2...,Bersedia Menerima,-,Belum Bersertifikat,PLN,15000,50 Mb,JL. KAMAL RAYA NO. 42,-,Tegal Alur,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11820,-6,106,1,6
Placidus Suraji,Nastim,A,Kurikulum 2013,Sehari penuh (5 h/m),SDS SANTO KRISTOFORUS I,0D0F249E69A549209BE4,20105768,Swasta,SD,Yayasan,13/1993,1993-03-11,001/31.73.02.1004/-1.851.48/2016,2016-12-14,Tidak ada,BANK DKI,Pintu Besar Selatan,SD ST. KRISTOFORUS I,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,60000,100 Mb,Jl Rahayu No. 1A,JELAMBAR,Jelambar,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11460,-6,106,4,14
Stephanus Subarno,Paulus Pensies Anggoro,A,Kurikulum 2013,-,SMAS TARSISIUS 1 JAKARTA,FDC1438D7B0198DEE2C8,20100197,Swasta,SMA,Yayasan,SP.122/I01.1A/I-1983,1983-12-30,5551/-1.851.68,2013-07-11,Tidak ada,Bank DKI,ABDUL MUIS,SMA TARSISIUS I,Bersedia Menerima,-,Belum Bersertifikat,PLN,690000,500 Mb,JL. KH. HASYIM ASHARI 26,-,Petojo Utara,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10130,-6,106,1,5
Gian Ginanjar,Nur Asrifah,,Kurikulum 2013,-,TK AMIRA MUMTAAZ,34692BCA35DAA90A3510,70035549,Swasta,TK,Yayasan,10,2022-07-21,1/A.1/31.72.04.1006.05.007.R.9.a.b/4/-1.851/e/2022,2022-10-17,Tidak ada,,,,Bersedia Menerima,-,Proses Sertifikasi,PLN,1200,10 Mb,Jl. Malaka 1 Rt.004 Rw.012,,Rorotan,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,,0,0,,
CHRISTIAN GUNAWAN,Rosmana,B,Kurikulum 2013,-,SMAS 3 GALATIA,2097DE5AED057003119C,20101352,Swasta,SMA,Yayasan,892A/I01.A1/I/93,1993-12-05,001/1.10.0/31.73.00.0000/1.851.6/2015,2015-03-16,Tidak ada,BPD DKI...,BPD DKI CABANG KANTOR WALI KOTA JAKARTA BARAT...,SMAGALATIA3...,Bersedia Menerima,-,Belum Bersertifikat,PLN,44000,50 Mb,JL. BAMBU LARANGAN NO.57,-,Pegadungan,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11830,-6,106,4,9
Mulyani,RIZKI AMALIA,A,Kurikulum 2013,-,SDS TAMAN HARAPAN INDAH,FDF1BB560C5A0F2181AD,20105775,Swasta,SD,Yayasan,24,2008-03-11,8177/-1.851.48,2009-12-17,Tidak ada,BANK DKI,Kembangan,SD Taman Harapan Indah,Bersedia Menerima,-,Belum Bersertifikat,PLN,42000,100 Mb,Jl. P. TB Angke Komp THI Blok F/1,Jelambar Baru,Jelambar Baru,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11460,-6,106,7,3
Yusup Abdul Aziz,Jejen Jaenudin,A,Kurikulum 2013,Sehari penuh (5 h/m),SMAS YP IPPI PETOJO JAKARTA,616E837A2F5579284F70,20100215,Swasta,SMA,Yayasan,22,1955-01-06,382/-1.851.68,2013-01-15,Tidak ada,BPD DKI...,BPD DKI CABANG ABDUL MUIS...,SMAYPIPPIPETOJO...,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,197000,50 Mb,JL. PETOJO BARAT III/2,-,Petojo Utara,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10130,-6,106,2,4
HALIMAH,Anisa Nurfadilah,,Kurikulum 2013,-,TK ANAK NUSANTARA,170C9F4706FB6126225B,69795740,Swasta,TK,Yayasan,,,271/1.851.202,,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69795740 TK ANAK NUSANTARA BOPP,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. Raya Cacing Kp. Sawah,Kampung Sawah,SEMPER TIMUR,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14130,-6,106,8,11
PLT - George Lucien Tuhumury,Een,Tidak Terakreditasi,Kurikulum 2013,-,SMAS BINA KUSUMA MULIA,A1BD6470FE5E9A34B4FC,69759048,Swasta,SMA,Yayasan,JHA 5/2/19,1979-02-06,8676/-1.851.68,2013-10-23,Tidak ada,BANK DKI,WALIKOTA JAKARTA BARAT,SMA BINA KUSUMA MULIA,Bersedia Menerima,-,Belum Bersertifikat,PLN,33000,100 Mb,CITRA GARDEN I BLOK I-8,KALIDERES,Kalideres,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11840,-6,106,0,0
PLT - SUSANTI,Oman Abdurahman,A,Kurikulum 2013,Sehari penuh (5 h/m),SDS Teladan Al-Chasanah,DC51F689031AF8807627,20105782,Swasta,SD,Yayasan,2599/IMB/1992,1992-03-17,1466/-1.851.48,2013-02-25,Tidak ada,BANK DKI,WALI KOTA JAKARTA BARAT,SDI AL-CHASANAH,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,3500,20 Mb,Jl. Tanjung Duren Barat III No. 1,,Tanjung Duren Utara,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11470,-6,106,6,5
ISTIQOMAH,Eliya,,Kurikulum 2013,-,TK BABURRIDHO,505D9BB3B9FED8288679,69857154,Swasta,TK,Yayasan,78,1997-10-28,78,1997-10-28,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69857154 TK BABURRIDHO BOPP,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,Tidak Ada,JL. BARU NO 52,Kalibaru,Kali Baru,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14110,-6,106,15,7
Dra. Murni Astuti,BAMBANG HERMAWAN,A,Kurikulum 2013,-,SMKN 2 JAKARTA,3172E6E21CBDEB3ADA45,20100161,Negeri,SMK,Pemerintah Daerah,23532-58,,-,,Tidak ada,BPD DKI...,BPD DKI CABANG CABUT JUANDA...,SMKN2-BOS...,Bersedia Menerima,-,9001:2008,PLN,110000,150 Mb,JL. BATU 3,GAMBIR,Gambir,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10110,-6,106,7,1
PLT - Sri Ambarwati,LILI suryadi,B,Kurikulum 2013,-,SMAS CAKRA BUANA,11C27A97EB4B1A3B5150,20101331,Swasta,SMA,Yayasan,2015,2015-01-20,19/2005,2015-02-28,Tidak ada,DKI,Poris Daan Mogot,SMA CAKRA BUANA,Bersedia Menerima,-,Belum Bersertifikat,PLN,3999,30 Mb,JL. KOMPLEK KEBERSIHAN 17,Tegal Alur,Tegal Alur,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11820,-6,106,8,10
Apriyatin Supriningsih,FIQIH FADILAH,Tidak Terakreditasi,Kurikulum 2013,-,SDS TUNAS HARAPAN,4B038A22BB8B4326AB67,20105792,Swasta,SD,Yayasan,X/X/530/Peng Tg/28 - 02 -,2003-03-05,7336/-1.851.48,2009-10-16,Tidak ada,BANK DKI,Pintu Besar Selatan,"SD TUNAS HARAPAN / APRIYATIN SUPRININGSIH, S.Pd",Bersedia Menerima,-,Belum Bersertifikat,PLN,32000,100 Mb,Komp.Bank BNI Pesing Wijaya Kusuma,Wijaya Kusuma,Wijaya Kesuma,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11460,-6,106,2,4
SITI NURAIDAH,Siti Nuraidah,B,Kurikulum 2013,-,TK BAITURRAHMAN,0074D31D779A8A5F05B1,20110613,Swasta,TK,Yayasan,,,-,,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,20110613 TK BAITURRAHMAN BOPP,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,3 Mb,JL. GREEN GARDEN BLOK B16 NO. 21,green garden,ROROTAN,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14140,-6,106,8,2
Azimy Aviv,Catherine Jessica Aurelia,B,Kurikulum 2013,Sehari penuh (5 h/m),SMK Global Multimedia,A81819AD54D896FFBBEE,69981907,Swasta,SMK,Yayasan,24 Tahun 2017,2017-08-25,01/AC.2.0/31.71.01/-1.851/2018,2018-10-01,Tidak ada,nama_bank,cabang,rek_atas_nama,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,41500,100 Mb,Jl. Alaydrus No. 10,,Petojo Utara,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10130,-6,106,17,3
Widyaningsih,Elta Lidia Situmeang,A,Kurikulum 2013,Sehari penuh (5 h/m),SMAS CITRA KASIH,304EC9C80D4294D1CD52,20112438,Swasta,SMA,Yayasan,303/-1.851.68,2010-01-15,402/ -1.851.58,2011-01-20,Tidak ada,nama_bank,cabang,rek_atas_nama,Tidak Bersedia Menrima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,157600,Tidak Ada,CITRA GARDEN 5 BLOK H 3,Pegadungan,Kalideres,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11830,-6,106,0,0
Dra. Rosanah,Heriyanto,A,Kurikulum 2013,-,SMP NEGERI 274 JAKARTA,18711464E0A29D306613,20101536,Negeri,SMP,Pemerintah Daerah,-,1992-07-01,-,1910-01-01,Tidak ada,BPD DKI...,BPD DKI CABANG PINTU BESAR SELATAN...,SMPN274-BOS...,Bersedia Menerima,-,Belum Bersertifikat,PLN,13000,Telkom Astinet,Jl. Empang Bahagia Raya No. 4 B,JELAMBAR,Jelambar,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11460,-6,106,1,6
,,,,-,TK BINA BALITA,60C741BB482334573D46,69857133,Swasta,TK,Yayasan,,,930/Th 2012,,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69857133 TK BINA BALITA BOPP,-,-,-,-,,,KEBANTENAN V NO.8 RT 002/RW 06,KEBANTENAN,SEMPER TIMUR,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14130,-5,114,2,6
Robby Prissly,henrykus chandra,A,Kurikulum 2013,-,SMAS DIAN HARAPAN,B3A8C39608D6F767EF57,20104413,Swasta,SMA,Yayasan,Nomor 5,2002-06-03,Nomor 4802/-1.851.68,2013-06-24,Tidak ada,CIMB,Citra Garden,Yayasan Pendidikan Pelita Harapan,Tidak Bersedia Menrima,-,Belum Bersertifikat,PLN,504000,1 Gb,JL. BEDUGUL DAAN MOGOT BARU NO. 1,Kalideres,Kalideres,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11840,-6,106,17,6
Ismail,Samsinar Sambo,B,Kurikulum 2013,Kombinasi,SMKS AL IRSYAD,81B38FF07EDE6462D4F0,20100119,Swasta,SMK,Yayasan,008/101.AI/I/91,1991-02-04,00005/1.12.1/31.71.01.1003/-3.851.1/2015,2015-11-25,Tidak ada,BPD DKI...,BPD DKI CABANG ABDUL MUIS...,SMKALIRSYAD...,Bersedia Menerima,Kombinasi,Belum Bersertifikat,PLN,18200,100 Mb,JL. KH. HASYIM ASHARI 27 GAMBIR,-,Petojo Utara,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10130,-6,106,2,8
Suyanta,NURHADI RAHARJO,A,Kurikulum 2013,-,SMP NEGERI 286 JAKARTA,136BEA74CE7EC54F4A4F,20108854,Negeri,SMP,Pemerintah Daerah,1733/2005,2005-08-30,1733/2005,2005-08-30,Tidak ada,BPD DKI...,BPD DKI CABANG PINTU BESAR SELATAN...,SMPN286-BOS...,Bersedia Menerima,-,Belum Bersertifikat,PLN,33500,50 Mb,Jl. Rawa Kepa VIII No. 1 Tomang,Tomang,Tomang,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11440,-6,106,8,12
MURNIYATI. S.Pd,Murniyati,,Kurikulum 2013,-,TK CENRANA INDONESIA,0E63D21C3B16E489E713,69857153,Swasta,TK,Yayasan,,,31,,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69857153 TK CENRANA INDONESIA BOPP,Bersedia Menerima,-,Belum Bersertifikat,PLN,1274,Tidak Ada,"KALI BARU BARAT VI RT.03/06 NO,40",Kalibaru,KALI BARU,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14110,-6,106,3,6
Ruth Maria Maitimu,Rocki Triansyah,A,Kurikulum 2013,-,SMAS DIAN KASIH,F33641D5DE5B9C298E80,20104414,Swasta,SMA,Yayasan,010/SKP/SMA/PT-PDK.VII/2003,2003-07-21,12797/-1.851.68,2014-12-22,Tidak ada,Mandiri,-,PT PANCARAN DIAN KASIH (S MA DIAN KASIH),Tidak Bersedia Menrima,-,Belum Bersertifikat,PLN,240000,50 Mb,Perumahan Citra Garden 5 Blok H 1,Pegadungan,Pegadungan,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11830,-6,106,0,13
Semi Mudijarti,Azis Kohar,A,Kurikulum 2013,-,SMKS BUNDA MULIA 1,3569BCA069E11818D5C7,20107252,Swasta,SMK,Yayasan,288/1.851.7,2004-02-06,251,2014-02-17,Tidak ada,Bank DKI,Cabang Abdul Muis,SMK Bunda Mulia,Bersedia Menerima,-,Belum Bersertifikat,PLN,440000,30 Mb,JL. AM. SANGAJI N0. 20 PETOJO UTARA,Petojo Utara,Petojo Utara,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10130,-6,106,0,0
Sugiyarto,Misrun,A,Kurikulum 2013,-,SMP NEGERI 69 JAKARTA,E8D7EEE03849D42FCE1E,20101541,Negeri,SMP,Pemerintah Daerah,01/02/1968,1968-02-01,-,1910-01-01,Tidak ada,BPD DKI...,BPD DKI CABANG BENHIL...,SMPN69-BOS...,Bersedia Menerima,-,Proses Sertifikasi,PLN,23000,40 Mb,Jl. Tanjung Duren Timur No. 16,Tanjung Duren Selatan,Tanjung Duren Selatan,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11470,-6,106,15,5
Agus Ramdan Rukmana,Achmad Catur Suharyadi,A,Kurikulum 2013,-,SMKS JAKARTA PUSAT 1,90EB2E6D64BA9B22568A,20100108,Swasta,SMK,Yayasan,01.171/82,1982-12-06,388 TAHUN 2014,2014-03-14,Tidak ada,BPD DKI...,BPD DKI CABANG WALIKOTA JAKARTA PUSAT...,SMKJAKARTAPUSATI...,Bersedia Menerima,-,Belum Bersertifikat,PLN,135000,100 Mb,JL. ABDUL MUIS NO. 44,Petojo Selatan,Petojo Selatan,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10160,-6,106,12,12
Ahmad Makhzumi,CHASYAN BUKHORI,B,Kurikulum 2013,Pagi,SMAS FAJRUL ISLAM,608A16BDE7A07ABF6D44,20101354,Swasta,SMA,Yayasan,Kep.25K/I01.A1/PP/1998,1998-04-15,6927/-1.851.68,2013-08-29,Tidak ada,BPD DKI...,BPD DKI CABANG PINTU BESAR SELATAN...,SMAFAJRULISLAM...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,50 Mb,JL. TANJUNG PURA V,KP. KOANG,Pegadungan,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11830,-6,106,5,5
Ika Elviariany,Harfel Modi Lapian,C,Kurikulum 2013,-,TK DAMAI SEJAHTERA,56D1C926EEF1ACF17365,69795537,Swasta,TK,Yayasan,001/1.2.1/31.72.04.1004/1.851.192/2016,2017-02-18,001/1.2.1/31.72.04.1004/1.851.192/2016,2017-02-18,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69795537 TK DAMAI SEJAHTERA BOPP,Bersedia Menerima,-,Belum Bersertifikat,PLN,15000,5 Mb,Jl. Kalibaru Timur I No.9,KALIBARU,Kali Baru,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14110,-5,114,1,2
Rr. Padma Dewi Susilawati,Alfien Agustiawan,A,Kurikulum 2013,-,SMP NEGERI 82 JAKARTA,FF440DE11AA96652937E,20101539,Negeri,SMP,Pemerintah Daerah,0136/1970,1970-10-20,575/SET/PERW/KEP/71,1971-07-01,Tidak ada,Bank DKI,Sawah Besar Selatan,SMPN 82 - BOS,Bersedia Menerima,-,Belum Bersertifikat,PLN,41499,50 Mb,Jl. Daan Mogot Komp. Bank Mandiri Pesing,Wijaya Kusuma,Wijaya Kesuma,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11460,-6,106,4,4
Sefurohman,RAHMATTULLOH NASUTION,A,Kurikulum 2013,-,SMP NEGERI 83 JAKARTA,1A222D7B4EFE0B2836C7,20101538,Negeri,SMP,Pemerintah Pusat,65/1971,1971-01-01,-,1971-01-01,"C,K",BANK DKI,JL. PINTU BESAR SELATAN KOTA,SMPN 83-BOS,Bersedia Menerima,-,Belum Bersertifikat,PLN,45000,20 Mb,Jl. Empang Bahagia Raya Jelambar,Jelambar,Jelambar,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11460,-6,106,5,10
Beti Sukmawati,Nugroho Widarmanto,A,Kurikulum 2013,-,SMAS KRISTEN TIARA KASIH,EA570ADA323CE08DA796,20104419,Swasta,SMA,Yayasan,001.1.16.1/31.73.00.0000/1.851.5/2015,2010-02-16,004/SKU/A-TIKA/I/2006,2006-01-24,Tidak ada,Rek Giro Bank DKI,Walikota Jakarta Barat,SMAS Kristen Tiara Kasih,Bersedia Menerima,-,Belum Bersertifikat,PLN,42000,500 Mb,JL.DARMA RAYA BLOK C1 TSI,semanan,Semanan,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11850,-6,106,0,0
Fanny Parera,CARTONO,A,Kurikulum 2013,-,SMKS REX MUNDI,C3809376FE3D022D01E4,20108514,Swasta,SMK,Yayasan,130 tahun 1985,1985-08-24,11006/-1.851.78,2013-12-16,Tidak ada,BPD DKI...,BPD DKI CABANG ABDUL MUIS...,SMKREXMUNDI...,Bersedia Menerima,-,Belum Bersertifikat,PLN,42000,100 Mb,ALAYDRUS NO. 42,Petojo Utara,Petojo Utara,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10130,-6,106,2,2
MARSITI,MARSITI,B,Kurikulum 2013,-,TK DARUSSALAM AL AMIN,1C54AB43DC5488961A94,69857151,Swasta,TK,Yayasan,05/TKI.D/2002,2002-08-08,2147483647,2002-08-08,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69857151 TK DARUSSALAM AL AMIN BOPP,Bersedia Menerima,-,Proses Sertifikasi,PLN,13000,10 Mb,JL. KALIBARU timur II NO 41 RT 012 RW 02,Kalibaru,Kali Baru,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14110,-6,106,12,2
Nur Sehat,SUBEKHI,A,Kurikulum 2013,-,SMP Negeri 89 SSN JAKARTA,658357CEE583262E2F75,20101522,Negeri,SMP,Pemerintah Daerah,342/I/HP/B/PEMDA/1984,1971-02-10,-,1910-01-01,Tidak ada,BPD DKI...,BPD DKI CABANG BENHIL...,SMPN89-BOS...,Bersedia Menerima,-,Belum Bersertifikat,PLN,6900,50 Mb,Jl. Tanjung Duren Barat IV Rt.07 Rw 05,Tanjung Duren Barat IV RT07 RW05,Tanjung Duren Utara,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11470,-6,106,5,3
Indrawati,Deodatus Danang Sapto Aji,A,Kurikulum 2013,Sehari penuh (5 h/m),SMKS SANTA MARIA JAKARTA,56417E1DA9ACFD02B0EC,20100299,Swasta,SMK,Yayasan,73/IB/3/70,1973-03-29,201/-1.851.78,2014-01-13,Tidak ada,nama_bank,cabang,rek_atas_nama,Tidak Bersedia Menrima,Sehari penuh (5 h/m),9001:2008,PLN,195000,200 Mb,Jl. Ir. H. Juanda No. 29,,Kebon Kelapa,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10120,-6,106,7,3
Drs. Tekad Susilo,Mauludin Haramain,B,Kurikulum 2013,-,SMAS PADINDI,58DC82723AAC585C62CF,20101323,Swasta,SMA,Yayasan,1496/1.85.3,2002-10-14,1703/-1.851.68,2014-03-10,Tidak ada,BANK DKI,-CAB WALIKOTA JAK-BAR,SMA PADINDI,Bersedia Menerima,-,9001:2000,PLN & Diesel,110,1 Gb,JL. PREPEDAN  RT12 RW9 N0 38,KAMAL,Kamal,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11810,-6,106,12,9
Miranti Citra Noorayu,Miranti Citra,B,Kurikulum 2013,-,TK HANG TUAH 2,4195F324BEE161B15407,69857130,Swasta,TK,Yayasan,683,2013-05-14,683,2013-05-14,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69857130 TK HANG TUAH 2 BOPP,Bersedia Menerima,-,Belum Bersertifikat,PLN,3500,Tidak Ada,JALAN TRISULA NO. 1 KOMPLEK DEWA KEMBAR,,Semper Timur,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14130,0,0,8,1
Mimi,Nur Faridah Aini,A,Kurikulum 2013,-,SMAS SAN MARINO,9974D62A1471F14005F7,20101467,Swasta,SMA,Yayasan,Kep. 25 Y/I01.A1/PP/1998,1998-04-15,001/1.10.0/31.73./1.851.6/2016,2016-03-02,Tidak ada,nama_bank,-,rek_atas_nama,Bersedia Menerima,-,Belum Bersertifikat,PLN,15000,500 Mb,JL. CITRA GARDEN I BLOK  I NO. 1,Kalideres,Kalideres,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11840,-6,106,12,9
Retno Kustiyati,Affan Rahmana,A,Kurikulum 2013,-,SMP Al Chasanah,BB3D0C737D480120D16B,20106721,Swasta,SMP,Yayasan,Kep 3582/101.A1/90,1971-03-05,1630/-1.851.58,2013-02-28,Tidak ada,BPD DKI...,BPD DKI CABANG WALI KOTA JAKARTA BARAT...,SMPAlChasanah...,Bersedia Menerima,-,Belum Bersertifikat,PLN,13500,100 Mb,Jl. Tg. Duren Barat III/1,Tanjung Duren,Tanjung Duren Utara,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11470,-6,106,6,5
Yanti,Yanti,B,Kurikulum 2013,-,TK ISLAM AL-HIDAYAH,6473E66D5B6DF59580A2,69795525,Swasta,TK,Yayasan,,,05/YASAL/DIII/97,,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69795525 TK ISLAM AL HIDAYAH BOPP,Bersedia Menerima,-,Proses Sertifikasi,PLN,1300,50 Mb,Jl. Angin Gending No. 45,Dewaruci,SEMPER BARAT,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14130,-6,106,2,11
Rosinda Naibaho,Ronny Borlela Wattilah,B,Kurikulum 2013,-,SMKS SANTO PAULUS,3C0EC3DBAD30DD7E449C,20100301,Swasta,SMK,Yayasan,No. SP.1934/I0I.IA/I.86,1986-02-11,SMK St. Paulus No. 37 Tahun 2014,2014-01-09,Tidak ada,BPD DKI...,BPD DKI CABANG CABUT JUANDA...,SMKSANTOPAULUS...,Bersedia Menerima,-,Belum Bersertifikat,PLN,5000,500 Mb,SETIA KAWAN RAYA NO. 39-41,-,Duri Pulo,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10140,-6,106,7,7
Riri Dewi Widiyasari,SITI MAEMUNAH,B,Kurikulum 2013,-,SMAS TUNAS INDONESIA,863F31EF71D442BE8E65,20101617,Swasta,SMA,Yayasan,160,1989-11-16,217/2005,2005-09-13,Tidak ada,DKI,ALAM SUTRA / TANGSEL,SMA TUNAS INDONESIA,Bersedia Menerima,-,Belum Bersertifikat,PLN,2200,30 Mb,JL. DURI SEMANAN RT.01/01,-,Semanan,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11850,-6,106,1,1
JUMBADI,Bhenny Agus Tri Dharma,B,Kurikulum 2013,-,SMP Amitayus,26A7869920347F0CCA3E,20106737,Swasta,SMP,Yayasan,172,1975-05-22,1105/1.851.58,2008-03-31,Tidak ada,DKI,pintu besar selatan,SMP Amitayus,Tidak Bersedia Menrima,-,Belum Bersertifikat,PLN,3200,30 Mb,Jl. Seni Budaya Raya I,Jelambar,Jelambar,Kec. Grogol Petamburan,Kota Jakarta Barat,Prov. D.K.I. Jakarta,11460,-6,106,0,0
Mukidjo Martoyo,Katno Suhendar,A,Kurikulum 2013,Sehari penuh (6 h/m),SMKS YP IPPI PETOJO,0ACF1AB71083126D16BA,20100288,Swasta,SMK,Yayasan,7722/TD/BRMK77,1900-01-01,11501 /-1851.78,2014-11-11,Tidak ada,BPD DKI...,BPD DKI CABANG ABDUL MUIS...,SMKYPIPPIPETOJO...,Bersedia Menerima,Sehari penuh (6 h/m),Belum Bersertifikat,PLN,185000,50 Mb,JL. PETOJO BARAT III/2,-,Petojo Utara,Kec. Gambir,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,10130,-6,106,2,4
Siti Jubaedah,Hana Nida Kamila,C,Kurikulum 2013,-,TK ISLAM AL-IKHWAN,447549F69E774CFB99F6,69857117,Swasta,TK,Yayasan,84 Tahun 2013,2013-01-28,NOMOR 84,2013-01-28,Tidak ada,BPD DKI,KL Dinas Pendidikan Provinsi. DKI Jakarta,69857117 TK ISLAM AL IKHWAN BOPP,Bersedia Menerima,-,Belum Bersertifikat,PLN,1000,30 Mb,JL. KARANG KENDAL NO.21 MARUNDA,,Marunda,Kec. Cilincing,Kota Jakarta Utara,Prov. D.K.I. Jakarta,14150,0,0,8,5
