kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
SITI MUBAROKAH,SITI IRMA NAHILUFAR,,Kurikulum 2013,-,TK AT TOHIRIN,B4833E8B9E660A72847C,69867037,Swasta,TK,Yayasan,421.1/1822/404.3.1/2014,2014-05-09,421.1/2095/438.5.1/2020,2020-12-14,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69867037 TK AT TOHIRIN,Bersedia Menerima,-,Proses Sertifikasi,PLN,2200,Lainnya (Serat Optik),Desa Masangankulon RT.18 / RW.06,PETERONGAN,Masangan Kulon,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-5,114,18,6
Yuniar Maulida,NUDIN REIVAN,A,Kurikulum 2013,Kombinasi,SD NEGERI SAWOTRATAP I,8CD76348F27769BA3927,20501431,Negeri,SD,Pemerintah Daerah,37/438.7.4.13/2023,1973-10-05,37/438.7.4.13/2023,1974-10-05,K - Kesulitan Belajar,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GEDANGAN...,SDNEGERISAWOTRATAPI...,Bersedia Menerima,Kombinasi,Belum Bersertifikat,PLN,3488,3 (Tri),Jl. Hayam Wuruk 73,SAWOTRATAP,Sawotratap,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,2,7
"Nuriya Elsa, S.Pd.",CHOIRUN NISSYAK,,Kurikulum 2013,-,KB NURUL HUDA,11820CBFD33282CA6A39,69917324,Swasta,KB,Lainnya,421.1/0055/416-101.PAUDNI,2015-06-18,421.1/1189/416.101.PLS-SB,2015-06-18,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69917324 KB NURUL HUDA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,CNI (Wavelan),Dusun Pekojo,Pekojo,Tunggalpager,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,1,2
Rofiqotus Saniyah,SAIFUL AHZAN,A,Kurikulum 2013,Pagi,SMP ISLAMIYAH BAWEAN,17420C775A0A4FE3A94A,20500437,Swasta,SMP,Yayasan,503.647/4313/403.51.3/200,1971-04-17,503.8.2/ 01 /437.74/ 2023,2023-02-21,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG BAWEAN...,SMPISLAMIYAH/WAHYUDIANTO...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,4200,Telkomsel Flash,Jl.raya Tambak No. 101 A,Tambak Barat,Tambak,Kec. Tambak,Kab. Gresik,Prov. Jawa Timur,61182,-5,112,0,0
Dwi Sukmawati,Dwi Sukmawati,B,Kurikulum 2013,Pagi,TK BHAKTI ANANDA,416A928349DADBEE03DC,20563218,Swasta,TK,Yayasan,421.1/2095/438.5.1/2020,2020-12-15,421.1/2095/438.5.1/2020,2020-12-15,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563218 TK BHAKTI ANANDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Tidak Ada,Jl. perum dian regency dusun bogem Rt 08 Rw 02,BOGEM,Kebonagung,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,0,0,23,7
Yudi Mulyono,Amad Nurudin,A,Kurikulum 2013,Pagi,SD NEGERI SEMAMBUNG 1,D5A389BB8CBCDD3A62ED,20501519,Negeri,SD,Pemerintah Daerah,,1980-01-07,-,1910-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDNEGERISEMAMBUNG1...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,7700,50 Mb,Jl. Mandala Iv No. 445,Semambung,Semambung,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,17,5
NINIK INDRAWATI,tami mulyowati,,Kurikulum 2013,-,KB NUSA INDAH,AF6CDD2DD0AAFDBF6EBF,69796967,Swasta,KB,Lainnya,421.1/0760/416.101.05/2012,2012-04-19,421.1/282/416-115.3/2023,2023-05-24,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69796967 KB NUSA INDAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Dusun Sekargadung,Sekargadung,Sekargadung,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,13,4
Saiful Ahzan,SAIFUL AHZAN,A,Kurikulum 2013,Pagi,SMAS ISLAMIYAH BAWEAN,D73D0705BBD987111386,20500652,Swasta,SMA,Yayasan,018/C/kep/I/83,1983-02-23,356/18.2.10/02/10/2022,2022-10-13,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG BAWEAN...,SMASISLAMIYAHBAWEAN...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,6600,30 Mb,JL. RAYA TAMBAK NO. 101 A,TAMBAK BARAT,Tambak,Kec. Tambak,Kab. Gresik,Prov. Jawa Timur,61182,-5,112,0,0
Dyah Lestari Pramudya Wardani,Mila Yunita,B,Kurikulum 2013,-,TK CINTA BUNDA,FD8E82DA0DDA8C557761,20563228,Swasta,TK,Yayasan,421.9/564/404.3.1/2008,2009-03-02,188.4/   417   /438.5.1 / 2021,2021-05-28,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563228 TK CINTA BUNDA,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,30 Mb,PERUM CITRA SURYA MAS M NO.06 JUMPUTREJO,JUMPUTREJO,Jumputrejo,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,0,0,41,10
Sri Dewi Damayanti,Muhammad Fikri Arrijal,A,Kurikulum 2013,Pagi,SD NEGERI SEMAMBUNG II,88907636210997051DBE,20501518,Negeri,SD,Pemerintah Daerah,66/404.744.12/1994,1971-06-14,-,1910-01-01,Tidak ada,Bank Jatim,Sidoarjo,SD NEGERI SEMAMBUNG II,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,4400,100 Mb,Jl. Garuda No. 150,Semambung,SEMAMBUNG,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,6,2
NURUL NILA SARI,RAHAYU NINGSIH,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN BALONGMACEKAN,CA19E2103D88A77D2977,20561008,Swasta,TK,Yayasan,2994/1.04.10/E.86,1986-05-01,421.1/2456/404.5.1/2017,2017-08-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561008 TK DWP BALONGMACEKAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,JL.BALAI DESA,balongkangkung,Balongmacekan,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,7,2
AIDAH ZAHROH,Gandi Rahmad Dani,,Kurikulum 2013,Pagi,KB PELITA TAQWA,7B1560EC072E554CF1B6,69917325,Swasta,KB,Lainnya,421/1758/416-101.05/2010,2010-08-23,421/1758/416-101.05/2010,2010-08-23,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69917325 KB PELITA TAQWA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3500,Tidak Ada,Dusun Buri,buri,Jatilangkung,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,1,1
"Sumijan, Spd",mauludin yusuf abdillah,Tidak Terakreditasi,Kurikulum 2013,Kombinasi,SD NEGERI SRUNI 1,1A682B028CE9F619EC62,20501483,Negeri,SD,Pemerintah Daerah,,1968-12-01,-,1910-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GEDANGAN...,SDNEGERISRUNI1...,Bersedia Menerima,Kombinasi,Belum Bersertifikat,PLN,3500,50 Mb,Jl. Jambu No.475,Sruni,Sruni,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,17,3
ANIK RENANINGSIH,SITI CHOIRIYAH,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN ANGGASWANGI,F82B70E8378F1F0AFCFD,20563194,Swasta,TK,Yayasan,017/I 04.10/I-90,1990-01-17,421.1/1810/438.5.1/2019,2019-05-21,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563194 TK DWP ANGGASWANGI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,RT.03 RW.02 ANGGASWANGI,KWENI,Anggaswangi,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,3,2
NURUL INDAYATI,"NAFIKAH WIDYAWATI, S.Pd.",,Kurikulum 2013,-,KB PUSPA HATI,FF305A9879575E33E332,69796858,Swasta,KB,Yayasan,421/11771/416-101.05/2009,2009-08-26,421/11771/416-101.05/2009,2009-08-26,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69796858 KB PUSPA HATI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,Dusun Sidomukti,Sidomukti,Kalipuro,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,-7,112,26,5
Suyati,silvi widia estuningtyas,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN BANJARWUNGU,07A443F5C99FFC41E893,20561010,Swasta,TK,Yayasan,2991/1.04.10/E.86.,1986-05-01,421.1/2456/404.5.1/2017,2017-08-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561010 TK DWP BANJARWUNGU,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,1300,Tidak Ada,BANJARWUNGU,BANJARWUNGU,Banjarwungu,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,10,3
PLT - Cholidah Machbul,Ferryanti Septyandita,A,Kurikulum 2013,Kombinasi,SD NEGERI SRUNI 2,94BCE890C3A17AF0FF67,20501482,Negeri,SD,Pemerintah Daerah,-,1982-09-01,-,1910-01-01,Tidak ada,BANK JATIM,SIDOARJO,SDN SRUNI 2,Bersedia Menerima,Kombinasi,Belum Bersertifikat,PLN,10100,150 Mb,Jl. Kramat No. 393,Sruni,Sruni,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61251,-7,112,18,3
SRI MASRIFAH,Aniza Ainin Aniyah,A,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN BANGSRI,38A808B7771037B39F01,20563208,Swasta,TK,Yayasan,009/104.10/i-90.,1990-01-17,188.4/3702/438.5.1/2022,2022-09-17,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563208 TK DWP BANGSRI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,JL. BALAI DESA BANGSRI,Bangsri,Bangsri,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,5,2
IMROATU FITRIATUL AZIZ,LAILATUL AZIZAH,,Kurikulum 2013,Pagi,KB ROUDLOTUL AZIZ,CB295BB1513B0D0072B9,69916324,Swasta,KB,Lainnya,421.1/1187/416.101.PAUDNI,2015-06-18,421.1/1187/416.101.PAUDNI,2015-06-18,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69916324 KB ROUDLOTUL AZIZ,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,500 Mb,Jl. Masjid No. 78 Dusun Randurancang,RANDURANCANG,Randuharjo,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,1,1
MURNIWATI,MALRINA DERIN TERANIS,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN GAMPINGROWO,E1F2635AB6C054CD5AEE,20561035,Swasta,TK,Yayasan,421.1/3542/404.3.1/2011,2011-10-14,421.1/2456/404.5.1/2017,2017-08-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561035 TK DWP GAMPINGROWO,Bersedia Menerima,Pagi,Belum Bersertifikat,-,0,10 Mb,JL. KENANGA,GLONGGONG,Gampingrowo,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,3,2
"Endah,s.pd, M.pd",HENDRI DWI WAHYUDI,A,Kurikulum 2013,Kombinasi,SD NEGERI TEBEL 1,54A4475482ED5D5E90CB,20501844,Negeri,SD,Pemerintah Daerah,188/8/404.1.3.2/2009,1910-01-01,188/8/404.1.3.2/2009,1910-01-01,"D,D1,F,H,K,Q",BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG BPD  SIDOARJO...,SDNEGERITEBEL1...,Bersedia Menerima,Kombinasi,Belum Bersertifikat,PLN,5600,100 Mb,Jl. Raya Tebel no. 01,Tebel,Tebel,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,1,2
"ETIK FADILAH, S.Pd.",Aldita Naylal Khusnah,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN CANGKRINGSARI,D7D332106838C2A4D704,20563192,Swasta,TK,Yayasan,,,-,,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563192 TK DWP CANGKRINGSARI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,CANGKRINGSARI RT 14 RW 4,JEBUG,CANGKRINGSARI,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-5,114,14,4
MILA SUSANTI,"Siti Muslikah, S.Pdi",,Kurikulum 2013,Siang,KB SEKAR WANGI,209A12C639535B3A3FDC,69796867,Swasta,KB,Yayasan,421/2092/416-101.05/2010,2010-10-18,421.1/192/416-115-3/2023,2023-04-04,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69796867 KB SEKAR WANGI,Bersedia Menerima,Siang,Belum Bersertifikat,PLN,450,500 Mb,Dusun Manukan,Manukan,Balongmasin,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,1,6
JUNAIKAH,"JUNAIKAH, S. Pd",C,Kurikulum 2013,Siang,TK DHARMA WANITA PERSATUAN GEMPOLKLUTUK,23A7431337309E1E5670,20561015,Swasta,TK,Yayasan,2990/1.04.10/E.86,1986-05-01,421.1/2456/404.5.1/2017,2017-08-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561015 TK DWP GEMPOLKLUTUK,Bersedia Menerima,Siang,Proses Sertifikasi,PLN,900,Tidak Ada,GEMPOLKLUTUK,GEMPOLKLUTUK,Gempolklutuk,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,3,2
PLT - ATNANI IDAYATY,RAHAYU NOVITA SARI,A,Kurikulum 2013,Kombinasi,SD NEGERI WEDI,12C0B42D7DF7685D1D34,20501803,Negeri,SD,Pemerintah Daerah,41/124/404.744.10/94,1961-01-01,470/350/438.7.4.10/2023,2023-06-27,Tidak ada,BANK JATIM,Gedangan,SD NEGERI WEDI,Bersedia Menerima,Kombinasi,Proses Sertifikasi,PLN,3500,150 Mb,JL. PASIR TENGAH NO. 01 RT.02 RW.02,WEDI,Wedi,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,1,2
ANIK KARTIKAWATI,SRI LAILATUN NIKMAH,C,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN JOGOSATRU,8B14D3F7A83B40AF81FC,20563207,Swasta,TK,Yayasan,019/104.10/1-90.,1990-01-17,188.4/2725/438.5.1/2022,2019-05-21,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563207 TK DWP JOGOSATRU,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Indosat IM3,Jl.Balai Desa Jogosatru RT 02 RW 01 Kecamatan Sukodono,JOGOSATRU,Jogosatru,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,1,1
NADHIFATUL QULUB,ANA PRATIWI,B,Kurikulum 2013,-,KB THORIQUL ULUM,3B3A66F5D881D380CABC,69796894,Swasta,KB,Yayasan,421/3429/416-114.06/2008,2008-12-12,421/3429/416-114.06/2008,2008-12-12,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69796894 KB THORIQUL ULUM,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,30 Mb,JL. Mojosari - Krian Dusun Ngrame,ngrame,Ngrame,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,-7,112,10,3
MARTININGSIH,AYU DUWI ANGGRAINI,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN JANTI,FCE412A2C37BF29EAC62,20561017,Swasta,TK,Yayasan,2994/I.04.10/E.86.,1986-05-01,421.1/1661/438.5.1/2020,2020-08-24,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561017 TK DWP JANTI,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,Tidak Ada,JANTI,janti,Janti,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,5,1
SULASTIKAH,Ika Novita Wahyuni,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN JUMPUT REJO,62FE83E2308C0CF2F82F,20563206,Swasta,TK,Yayasan,001/104.10/1-90,1990-01-17,188.4/3984/438.5.1/2022,2022-10-06,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563206 TK DWP JUMPUT REJO,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,500 Mb,JL. BALAI DESA No. 5 RT.19 RW. 6 JUMPUT REJO,JUMPUTREJO,Jumputrejo,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,9,3
Lilik Handayani,Nur `aini Azizah,A,Kurikulum 2013,-,SD HANG TUAH 11 GEDANGAN,7485F4CBC47293343EED,20502311,Swasta,SD,Yayasan,4/Leg/1985,1985-01-14,188/2095/438.5.1/2020,2020-12-15,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDSHANGTUAH11GEDANGAN(BOS)...,Bersedia Menerima,-,Belum Bersertifikat,PLN,41500,100 Mb,JL. RENCONG NO. 7 RUMDIS TNI - AL,,Tebel,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,3,3
GIYARTININGSIH,Puspa Kusniah,,Kurikulum 2013,-,KB TUNAS BARU,F139221C568A24852054,69796917,Swasta,KB,Yayasan,503/0164/416-115.3/2020,2007-08-16,503/0164/416-115.3/2020,2007-08-16,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69796917 KB TUNAS BARU,Bersedia Menerima,-,Belum Bersertifikat,PLN,4400,Tidak Ada,Dusun Panjer,PANJER,Tunggalpager,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,-7,112,1,4
KHUSNUL KHOTIMAH,Widayati,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KALIMATI,FF3FDC70606FA8AE843A,20561037,Swasta,TK,Yayasan,2990/1.04.10/E.86,1986-05-01,421.1/1661/438.5.1/2020,2020-08-24,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561037 TK DWP KALIMATI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Tidak Ada,KALIMATI,TENGAHAN,Kalimati,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,8,2
ASRUL TRI UNAMI,ASRUL TRI UNAMI,C,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KEBONAGUNG,DE739BD1A591C9968D38,20563195,Swasta,TK,Yayasan,421.1/595/404.3.1/2016,2016-02-09,421.1/1810/438.5.1/2019,2019-05-21,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563195 TK DWP KEBONAGUNG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,1 Gb,Jl. balai desa kebonagung Rt 13 Rw 04,KEBONAGUNG,Kebonagung,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,13,4
Sranti Ina Tandini,Syahrizal Putra Wardhana,A,Kurikulum 2013,Sehari penuh (5 h/m),SD KREATIF INSAN RABBANI,F639AA889B13E3727E7F,69873943,Swasta,SD,Yayasan,421.2/2837/404.3.1/2014,2014-08-11,188/757/404.5.1/2017,2017-10-23,Tidak ada,BANK JATIM,SIDOARJO,SD KREATIF INSAN RABBANI,Bersedia Menerima,Sehari penuh (5 h/m),9001:2008,PLN,27500,300 Mb,JL.RUPAT 70,Sawotratap,Sawotratap,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,4,8
ARI INDAH WATI,,,Kurikulum 2013,-,KB TUNAS JAYA,2C089E80F55DAEF942BC,69982040,Swasta,KB,Yayasan,188/0121/416-101/2018,2018-10-01,421.2/1667/416-101/2018,2018-10-01,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69982040 KB TUNAS JAYA,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Lainnya (Wavelan),DS. TEMPURAN KEC. PUNGGING KAB. MOJOKERTO,bakalan,Tempuran,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,1,2
DJULAISASI,siti maftuchah,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KEDINDING,CFD34D285C61CFEE2DE8,20561019,Swasta,TK,Yayasan,3007/1.04.10/E.86,1986-05-01,421.1/1661/438.5.1/2020,2017-08-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561019 TK DWP KEDINDING,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,Tidak Ada,JL ACHMAD YANI RT 05 RW 02 KEDINDING,KEDINDING,Kedinding,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,5,2
KARMANI,YULI MASRIFAH,C,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KLOPOSEPULUH,01A883E38029620E2DF6,20563203,Swasta,TK,Yayasan,077/104.10/i-90,1990-01-17,421.1/1810/438.5.1/2019,2019-05-21,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563203 TK DWP KLOPOSEPULUH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,KLOPOSEPULUH RT 23 RW 06,WONOKOYO,Kloposepuluh,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,23,6
LILIK EKAWATI,"KUNCORO HARIADI, S.Pd.",C,Kurikulum 2013,-,KB WIJAYA KUSUMA,4BB739E93F69EC80EE7A,69917327,Swasta,KB,Yayasan,421/0607/416-114.06/2008,2008-04-08,503/0617/416-115.3/2020,2020-08-26,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69917327 KB WIJAYA KUSUMA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,Dusun Lebak,lebak,Lebaksono,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,-7,112,1,5
Ririn Indriyanti,Tonny Afrianto,A,Kurikulum 2013,-,SD PEMBANGUNAN JAYA 2,5A478975FFD93BDFB8D4,20546547,Swasta,SD,Yayasan,642.1/606/404.3.14/2007,2007-08-14,188/201/438.5.1/2021,2021-03-16,Tidak ada,BANK JATIM,SIDOARJO,SD PEMBANGUNAN JAYA,Bersedia Menerima,-,Belum Bersertifikat,PLN,46000,50 Mb,Kawasan Taman Pasadena C 3 / 5  Perumahan Puri Surya Jaya Gedangan Sidoarjo,Ketajen,Ketajen,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,0,0
YUNIK DWIARTINI,PUSPITA SARI,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN MASANGAN KULON,C0A57CC860B46AB264D7,20563210,Swasta,TK,Yayasan,017/1.04.10/1651/1990,1990-01-17,188.4/3699/438.5.1/2022,2022-09-17,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563210 TK DWP MASANGANKULON,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,30 Mb,PETERONGAN RT 14 RW 5 MASANGAN KULON,Peterongan,Masangan Kulon,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,0,0
Sutatiek,WAIANI KHIRANTRY,C,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KEDUNGBOCOK,5115D1EA0FD2BB6E7E1A,20561021,Swasta,TK,Yayasan,2993/1.04.10/E.86,1986-05-01,421.1/1661/438.5.1/2020,2020-08-24,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561021 TK DWP KEDUNGBOCOK,Bersedia Menerima,Pagi,Belum Bersertifikat,-,450,300 Mb,KEDUNGBOCOK,Klinter,Kedungbocok,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,5,3
Masriyah,Sahara Putri Ramadina,A,Kurikulum 2013,-,SD TAMAN HARAPAN,262E547271A9763C30CF,20502399,Swasta,SD,Yayasan,421.207/5846/404.314/2001,2001-09-24,421.2/1632/404.3.14/2008,2008-06-16,Tidak ada,BANK JATIM,Sidoarjo,SDS TAMAN HARAPAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,22987,50 Mb,Jl. Mandala VI / 576 A,Semambung,Semambung,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,61254,-7,112,21,6
MINARTI,FUJI ASTUTIK,,Kurikulum 2013,-,SPS POS PAUD AL INSANI,40F50677D11CF2BC1B9B,69969401,Swasta,SPS,Yayasan,188/0104/416-101/2017,2017-11-03,421.2/1963/416-101/2017,2017-11-03,Tidak ada,BPD JAWA TIMUR,CAPEM MOJOSARI,69969401 SPS PP AL INSANI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,3 Mb,Ds. Kalipuro Kec. Pungging Kab. Mojokerto,Lamongan,Kalipuro,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,11,3
AGUSTIN RAHAYU,RATNA APRILIYAH,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KEMUNING,6D5705A5E77D63EE8CD5,20561038,Swasta,TK,Yayasan,3001/1.04.10/E.86.,1986-05-01,421.1/2456/404.5.1/2017,2017-08-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20561038 TK DWP KEMUNING,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,1300,Tidak Ada,JL.TARIK BAKALAN,KEMUNING,Kemuning,Kec. Tarik,Kab. Sidoarjo,Prov. Jawa Timur,61265,-7,112,17,4
Siti Choiriyah,MISNING,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN MASANGANWETAN,B28E392870F0CC4DB27B,20563201,Swasta,TK,Yayasan,AHU-AH.01.06-0004103,2016-10-16,188.4/3759/438.5.1/2022,2022-09-21,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563201 TK DWP MASANGANWETAN,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,5 Mb,Jl. Balai Desa Rt. 06 Rw 02,Masangan Wetan,Masangan Wetan,Kec. Sukodono,Kab. Sidoarjo,Prov. Jawa Timur,61258,-7,112,6,2
UMI HANIK,Kholifatur Rosidah,,Kurikulum 2013,-,SPS POS PAUD AL-IMAN,76F2FDE8954840813E91,70041295,Swasta,SPS,Yayasan,421.1/284/416-115.3/2023,2023-05-24,421.1/284/416-115.3/2023,2023-05-24,Tidak ada,,,,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. Raya Trawas RT. 12 RW. 2,PURWOREJO,Purworejo,Kec. Pungging,Kab. Mojokerto,Prov. Jawa Timur,61384,0,0,12,2
